ID;time;Dose;OBS;YTYPE;EVID;MDV;AMT
208;12;100;0.000623337306995009;1;0;0;0
208;16;100;18.3494381099864;2;0;0;0
208;17;100;18.2769239188175;2;0;0;0
208;18;100;19.9941124737597;2;0;0;0
208;19;100;25.179513625007;2;0;0;0
208;20;100;20.8670214417611;2;0;0;0
208;22;100;27.3321963353638;2;0;0;0
208;24;100;29.8434129550455;2;0;0;0
208;27;100;33.8170128677757;2;0;0;0
208;28;100;39.9825310310796;2;0;0;0
208;30;100;44.1125304397613;2;0;0;0
208;31;100;46.1001116959256;2;0;0;0
208;35;100;55.5923655055243;2;0;0;0
208;37;100;66.9252457088322;2;0;0;0
208;39;100;75.5117318157645;2;0;0;0
208;40;100;84.7352327886591;2;0;0;0
208;44;100;104.819741994224;2;0;0;0
208;45;100;115.703042546587;2;0;0;0
208;46;100;121.351767378596;2;0;0;0
208;48;100;140.12553537611;2;0;0;0
208;49;100;121.840598432924;2;0;0;0
209;0;100;0;.;1;1;100
209;1;100;49.7259501225093;2;0;0;0
209;2;100;0.0830214158265497;1;0;0;0
209;3;100;29.2477154703323;2;0;0;0
209;6;100;15.1233292816723;2;0;0;0
209;7;100;1.19279664747647e-05;1;0;0;0
209;8;100;16.7034561221356;2;0;0;0
209;9;100;16.6466344644686;2;0;0;0
209;10;100;15.0832581753662;2;0;0;0
209;11;100;0;1;0;0;0
209;11;100;19.375802108045;2;0;0;0
209;13;100;21.1625837249936;2;0;0;0
209;14;100;21.1729250296808;2;0;0;0
209;20;100;37.3855690642007;2;0;0;0
209;22;100;40.404207242438;2;0;0;0
209;23;100;44.2111239652985;2;0;0;0
209;24;100;44.241932341655;2;0;0;0
209;28;100;57.0472296451493;2;0;0;0
209;31;100;66.9773449163884;2;0;0;0
209;33;100;84.3481577058209;2;0;0;0
209;34;100;87.3275367261968;2;0;0;0
209;35;100;102.614193573056;2;0;0;0
209;36;100;97.0480210451795;2;0;0;0
209;38;100;95.6562580625305;2;0;0;0
209;43;100;131.722893571816;2;0;0;0
209;44;100;141.68605819843;2;0;0;0
209;47;100;137.00231308258;2;0;0;0
209;48;100;148.349745618303;2;0;0;0
209;50;100;155.465907324736;2;0;0;0
210;0;100;0;.;1;1;100
210;1;100;51.0857673696339;2;0;0;0
210;2;100;0.078493289863182;1;0;0;0
210;2;100;50.0690458401693;2;0;0;0
210;3;100;47.3734992537249;2;0;0;0
210;7;100;0;1;0;0;0
210;7;100;35.3645628879723;2;0;0;0
210;8;100;0;1;0;0;0
210;9;100;35.6254795546201;2;0;0;0
210;14;100;35.0990718361665;2;0;0;0
210;17;100;49.5761841699676;2;0;0;0
210;18;100;56.8026121797658;2;0;0;0
210;19;100;56.1136971099603;2;0;0;0
210;20;100;62.9231638629898;2;0;0;0
210;21;100;57.7353211079437;2;0;0;0
210;25;100;89.4122982538794;2;0;0;0
210;26;100;93.06857478995;2;0;0;0
210;29;100;113.325240863252;2;0;0;0
210;30;100;111.149044523172;2;0;0;0
210;31;100;109.097719694395;2;0;0;0
210;36;100;134.443379815593;2;0;0;0
210;39;100;146.660269123369;2;0;0;0
210;41;100;172.890218379829;2;0;0;0
210;43;100;170.965123211876;2;0;0;0
210;44;100;200.795252332424;2;0;0;0
210;45;100;170.164776711606;2;0;0;0
210;46;100;193.427866511724;2;0;0;0
210;47;100;199.221660093825;2;0;0;0
210;48;100;207.144593510122;2;0;0;0
211;0;100;0;.;1;1;100
211;0;100;51.3953105272771;2;0;0;0
211;2;100;51.5131782009602;2;0;0;0
211;3;100;45.1839540738038;2;0;0;0
211;4;100;43.3315352134763;2;0;0;0
211;6;100;0.0507633469918881;1;0;0;0
211;9;100;24.1251237034828;2;0;0;0
211;10;100;0.00602553178092312;1;0;0;0
211;11;100;0.00341000248629205;1;0;0;0
211;12;100;12.2917914545327;2;0;0;0
211;14;100;8.3109932607057;2;0;0;0
211;18;100;4.2542192100206;2;0;0;0
211;19;100;3.1934695646193;2;0;0;0
211;20;100;2.73346311994411;2;0;0;0
211;23;100;2.38741621558621;2;0;0;0
211;26;100;1.76086701890304;2;0;0;0
211;29;100;1.91520340469269;2;0;0;0
211;31;100;1.97602010656929;2;0;0;0
211;33;100;2.31151374073077;2;0;0;0
211;34;100;2.37119174808471;2;0;0;0
211;36;100;2.42807996732204;2;0;0;0
211;37;100;2.6707731115144;2;0;0;0
211;39;100;3.28364296823863;2;0;0;0
211;41;100;3.08542610499576;2;0;0;0
211;42;100;3.62610618235352;2;0;0;0
211;43;100;3.42466040761041;2;0;0;0
211;45;100;4.38072219403815;2;0;0;0
211;48;100;4.30794911257596;2;0;0;0
211;49;100;5.21214395783689;2;0;0;0
212;0;100;0;.;1;1;100
212;0;100;47.1785649214695;2;0;0;0
212;1;100;51.7351499348426;2;0;0;0
212;4;100;40.766475912272;2;0;0;0
212;5;100;0.066278447736586;1;0;0;0
212;5;100;34.8446090772015;2;0;0;0
212;6;100;0.0382448699115163;1;0;0;0
212;7;100;24.4449183823004;2;0;0;0
212;8;100;0.0095978496662872;1;0;0;0
212;8;100;19.2834910653937;2;0;0;0
212;9;100;19.6333069562985;2;0;0;0
212;13;100;13.8527246700018;2;0;0;0
212;14;100;15.9604120980754;2;0;0;0
212;15;100;13.923850587332;2;0;0;0
212;24;100;23.9073262709478;2;0;0;0
212;26;100;29.9902571269208;2;0;0;0
212;28;100;37.4066612239767;2;0;0;0
212;29;100;38.0415009453987;2;0;0;0
212;32;100;41.6368895155058;2;0;0;0
212;33;100;48.6878290394326;2;0;0;0
212;34;100;53.863406839609;2;0;0;0
212;35;100;58.1099249193797;2;0;0;0
212;36;100;65.8346030575254;2;0;0;0
212;38;100;70.6945941790652;2;0;0;0
212;40;100;83.2293097573596;2;0;0;0
212;42;100;80.6344538039945;2;0;0;0
212;43;100;88.1766740446485;2;0;0;0
212;45;100;99.1928617449156;2;0;0;0
212;50;100;118.458087305643;2;0;0;0
213;0;100;0;.;1;1;100
213;2;100;0.121210541084968;1;0;0;0
213;5;100;31.6673148399081;2;0;0;0
213;6;100;26.5198966792427;2;0;0;0
213;12;100;16.351757799809;2;0;0;0
213;13;100;0;1;0;0;0
213;13;100;15.7922302701517;2;0;0;0
213;14;100;0;1;0;0;0
213;14;100;15.5933317140019;2;0;0;0
213;15;100;19.8244929301475;2;0;0;0
213;19;100;25.9708816943039;2;0;0;0
213;20;100;25.7601036611531;2;0;0;0
213;22;100;36.320597958183;2;0;0;0
213;24;100;40.7015664025038;2;0;0;0
213;26;100;47.790978860304;2;0;0;0
213;28;100;55.2367573032337;2;0;0;0
213;30;100;68.2069138429154;2;0;0;0
213;31;100;76.0312001743606;2;0;0;0
213;32;100;80.1451632557711;2;0;0;0
213;35;100;95.976383521802;2;0;0;0
213;37;100;108.486028206368;2;0;0;0
213;38;100;114.447718342441;2;0;0;0
213;40;100;132.169735456279;2;0;0;0
213;41;100;122.34544248743;2;0;0;0
213;42;100;138.121308564401;2;0;0;0
213;46;100;152.882607696817;2;0;0;0
213;47;100;163.04693807811;2;0;0;0
213;49;100;177.958400765151;2;0;0;0
213;50;100;198.707055964246;2;0;0;0
214;0;100;0;.;1;1;100
214;0;100;47.9785631540542;2;0;0;0
214;1;100;0.794260813846561;1;0;0;0
214;1;100;57.255571408626;2;0;0;0
214;3;100;43.1713120776177;2;0;0;0
214;4;100;0.0425534472621486;1;0;0;0
214;5;100;34.8081076875509;2;0;0;0
214;9;100;19.374676148224;2;0;0;0
214;11;100;5.15528610562049e-05;1;0;0;0
214;11;100;15.7044792561232;2;0;0;0
214;13;100;15.3667733858588;2;0;0;0
214;16;100;16.2565001056408;2;0;0;0
214;17;100;16.6992071700143;2;0;0;0
214;22;100;21.2807627214189;2;0;0;0
214;23;100;22.3873803862364;2;0;0;0
214;25;100;29.1673153178945;2;0;0;0
214;26;100;28.7723563839015;2;0;0;0
214;30;100;39.5745135607028;2;0;0;0
214;31;100;42.2841781924505;2;0;0;0
214;32;100;44.7229012887423;2;0;0;0
214;33;100;48.5780112458343;2;0;0;0
214;35;100;55.9370715979136;2;0;0;0
214;40;100;72.1404740789145;2;0;0;0
214;43;100;80.4472627867188;2;0;0;0
214;44;100;81.1613966783582;2;0;0;0
214;45;100;93.1653695480657;2;0;0;0
214;47;100;108.004221890938;2;0;0;0
214;48;100;117.562157507036;2;0;0;0
214;49;100;130.150837803769;2;0;0;0
215;0;100;0;.;1;1;100
215;1;100;53.6570463010614;2;0;0;0
215;2;100;0.208727212739292;1;0;0;0
215;4;100;54.2414556553611;2;0;0;0
215;5;100;0.00817001124810119;1;0;0;0
215;7;100;51.7626412991691;2;0;0;0
215;8;100;51.0058886168556;2;0;0;0
215;9;100;9.30706421786156e-05;1;0;0;0
215;9;100;52.8839931449096;2;0;0;0
215;11;100;47.5963148809965;2;0;0;0
215;12;100;49.6235429340598;2;0;0;0
215;15;100;54.9690699175141;2;0;0;0
215;19;100;66.7754919883419;2;0;0;0
215;21;100;77.0598415287461;2;0;0;0
215;22;100;83.350259615142;2;0;0;0
215;26;100;107.581446357186;2;0;0;0
215;27;100;109.241329799341;2;0;0;0
215;28;100;117.074841477157;2;0;0;0
215;29;100;113.597943760925;2;0;0;0
215;33;100;143.254352043188;2;0;0;0
215;34;100;144.033269705819;2;0;0;0
215;37;100;176.737792984462;2;0;0;0
215;40;100;193.148198285042;2;0;0;0
215;41;100;184.758965118011;2;0;0;0
215;45;100;209.294097902878;2;0;0;0
215;47;100;247.22020900229;2;0;0;0
215;48;100;249.950245876928;2;0;0;0
215;49;100;220.255707402915;2;0;0;0
215;50;100;226.94276577889;2;0;0;0
216;0;100;0;.;1;1;100
216;0;100;45.7334088376936;2;0;0;0
216;1;100;0.776194140332041;1;0;0;0
216;1;100;50.7063621854219;2;0;0;0
216;3;100;50.8646963547817;2;0;0;0
216;4;100;0.0418583784190043;1;0;0;0
216;5;100;0.0165372562138875;1;0;0;0
216;5;100;38.0335876137077;2;0;0;0
216;6;100;32.3917677205296;2;0;0;0
216;7;100;25.9538320598681;2;0;0;0
216;8;100;25.3890049731289;2;0;0;0
216;11;100;25.3805353456315;2;0;0;0
216;15;100;31.3312110323949;2;0;0;0
216;16;100;31.580776740186;2;0;0;0
216;17;100;39.556902524046;2;0;0;0
216;18;100;36.2851274499089;2;0;0;0
216;19;100;37.6181237653368;2;0;0;0
216;20;100;43.7565220758335;2;0;0;0
216;21;100;51.5736394374256;2;0;0;0
216;24;100;65.2380175016281;2;0;0;0
216;30;100;98.9383792251482;2;0;0;0
216;31;100;110.373135706654;2;0;0;0
216;37;100;164.904954113992;2;0;0;0
216;39;100;185.074013807766;2;0;0;0
216;40;100;209.530332772776;2;0;0;0
216;41;100;218.929254434603;2;0;0;0
216;42;100;213.075415074787;2;0;0;0
216;43;100;219.287986724415;2;0;0;0
216;50;100;291.485614679351;2;0;0;0
217;0;100;0;.;1;1;100
217;0;100;50.5028405805477;2;0;0;0
217;1;100;55.4628720587109;2;0;0;0
217;3;100;54.0982982077251;2;0;0;0
217;5;100;52.2619127136509;2;0;0;0
217;6;100;49.7292900103241;2;0;0;0
217;7;100;46.2795803370299;2;0;0;0
217;9;100;44.7918358379685;2;0;0;0
217;10;100;0;1;0;0;0
217;10;100;47.8704097060504;2;0;0;0
217;11;100;0;1;0;0;0
217;13;100;0;1;0;0;0
217;13;100;53.8709227415965;2;0;0;0
217;17;100;90.3502295225313;2;0;0;0
217;18;100;91.5275557045381;2;0;0;0
217;19;100;94.7457498358548;2;0;0;0
217;21;100;123.101633601351;2;0;0;0
217;23;100;135.427099042953;2;0;0;0
217;25;100;167.620631129792;2;0;0;0
217;27;100;169.595634844781;2;0;0;0
217;29;100;197.241221012606;2;0;0;0
217;31;100;227.56579893842;2;0;0;0
217;34;100;250.623402637645;2;0;0;0
217;36;100;291.563805697294;2;0;0;0
217;43;100;357.258975951905;2;0;0;0
217;44;100;369.278241833192;2;0;0;0
217;46;100;366.705450378444;2;0;0;0
217;47;100;363.831159081817;2;0;0;0
217;49;100;372.243312249982;2;0;0;0
218;0;100;0;.;1;1;100
218;4;100;0.192531700562592;1;0;0;0
218;5;100;40.7859774885103;2;0;0;0
218;6;100;37.1366637238641;2;0;0;0
218;10;100;20.368458601637;2;0;0;0
218;11;100;0.00569795636353596;1;0;0;0
218;11;100;17.4808199903075;2;0;0;0
218;12;100;0.00423770428322434;1;0;0;0
218;13;100;12.1146539652444;2;0;0;0
218;14;100;9.48770372982301;2;0;0;0
218;15;100;8.65260013057814;2;0;0;0
218;16;100;6.92640824678626;2;0;0;0
218;17;100;5.81594267066945;2;0;0;0
218;21;100;3.40526901518956;2;0;0;0
218;24;100;2.98718837774752;2;0;0;0
218;25;100;2.78836736609171;2;0;0;0
218;31;100;3.09578400361511;2;0;0;0
218;33;100;3.41130583440709;2;0;0;0
218;35;100;3.64994675694347;2;0;0;0
218;38;100;5.03558817037629;2;0;0;0
218;39;100;4.76144912201519;2;0;0;0
218;40;100;4.40717202523432;2;0;0;0
218;41;100;5.57135605193263;2;0;0;0
218;42;100;5.46214105951355;2;0;0;0
218;43;100;5.79298808640307;2;0;0;0
218;44;100;5.90197848446795;2;0;0;0
218;45;100;6.68383559018442;2;0;0;0
218;48;100;7.67414153581265;2;0;0;0
218;50;100;8.965492151446;2;0;0;0
219;0;100;0;.;1;1;100
219;3;100;50.6034102247052;2;0;0;0
219;4;100;53.5149202970849;2;0;0;0
219;5;100;0.000721068660071875;1;0;0;0
219;5;100;50.2513837628557;2;0;0;0
219;7;100;51.6169747613273;2;0;0;0
219;8;100;48.0270262893554;2;0;0;0
219;10;100;52.4406486315892;2;0;0;0
219;12;100;58.1968410022983;2;0;0;0
219;13;100;0;1;0;0;0
219;13;100;63.9255851031217;2;0;0;0
219;14;100;0;1;0;0;0
219;15;100;69.8371127882974;2;0;0;0
219;16;100;73.2598094072846;2;0;0;0
219;19;100;87.3386844655405;2;0;0;0
219;21;100;100.432248200588;2;0;0;0
219;22;100;116.47662671071;2;0;0;0
219;23;100;107.953924308839;2;0;0;0
219;24;100;115.655562491121;2;0;0;0
219;26;100;126.513180469826;2;0;0;0
219;27;100;138.919285042949;2;0;0;0
219;28;100;128.981375361465;2;0;0;0
219;32;100;160.054231483554;2;0;0;0
219;38;100;177.48680797557;2;0;0;0
219;40;100;192.002709651154;2;0;0;0
219;41;100;199.194338915197;2;0;0;0
219;44;100;227.312576621001;2;0;0;0
219;47;100;233.630207741548;2;0;0;0
219;50;100;251.27616541572;2;0;0;0
220;0;100;0;.;1;1;100
220;0;100;44.2942958473146;2;0;0;0
220;5;100;42.6659268895031;2;0;0;0
220;7;100;0.0315298642866394;1;0;0;0
220;9;100;0.0106543171323583;1;0;0;0
220;9;100;24.6453293474949;2;0;0;0
220;11;100;0.00363087407300684;1;0;0;0
220;11;100;18.1476701777619;2;0;0;0
220;12;100;15.4963330052042;2;0;0;0
220;13;100;13.624053633618;2;0;0;0
220;14;100;12.1487056059929;2;0;0;0
220;16;100;10.6553970889212;2;0;0;0
220;18;100;9.46857970956345;2;0;0;0
220;19;100;8.71875427927164;2;0;0;0
220;21;100;9.79196961852795;2;0;0;0
220;25;100;10.1295459290313;2;0;0;0
220;27;100;10.5591600994106;2;0;0;0
220;29;100;13.4627199817262;2;0;0;0
220;31;100;14.6198492693662;2;0;0;0
220;33;100;16.8067549320718;2;0;0;0
220;34;100;16.0021252016743;2;0;0;0
220;35;100;18.386381384003;2;0;0;0
220;36;100;18.8847669671245;2;0;0;0
220;38;100;22.0199125131255;2;0;0;0
220;39;100;23.8688703483411;2;0;0;0
220;41;100;25.6293719656697;2;0;0;0
220;43;100;27.7798337667203;2;0;0;0
220;45;100;33.7063278572499;2;0;0;0
220;46;100;36.3500409905886;2;0;0;0
